NRO_ORDEN;FECHA_ORDEN;FECHA_RECEP;NRO_RUC;NOMBRE_PROVEEDOR;PRODUCTO;UNIDAD_DE_MEDIDA;CANTIDAD;PRECIO_UNITARIO;PRECIO_TOTAL;CATEGORIA;DEPENDENCIA
69;7/05/2021;20/05/2021;20552853904;ESTACION_LA_CULTURA_SAC;LIBRO_VOLVER_A_CORRER;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
69;7/05/2021;20/05/2021;20552853904;ESTACION_LA_CULTURA_SAC;LIBRO_CONTEMPLACION_DEL_ABISMO;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
71;7/05/2021;14/05/2021;20110979101;FONDO_DE_CULTURA_ECONOMICA_DEL_PERU_S.A.;LIBRO_ZEBRALAND;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
72;8/05/2021;19/05/2021;20603147414;GATO_VIEJO_PRODUCCION_EDITORIAL_S.A.C.;LIBRO_EL_OÅNGEL_DE_LA_TEMPESTAD;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
72;8/05/2021;19/05/2021;20603147414;GATO_VIEJO_PRODUCCION_EDITORIAL_S.A.C.;LIBRO_EL_ORDEN_DEL_CAOS;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
77;8/05/2021;8/07/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_CONFESIONES_GATUNAS;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
77;8/05/2021;8/07/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_COPLITA_DE_LOS_COPLARES:_EL_CANTAR_DE_LOS_CANTARES_EN_COPLAS_CAMPESINAS;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
79;8/05/2021;;20501457869;LIBRERIAS_CRISOL_S.A.C.;LIBRO_MADRE_MOçA;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
86;8/05/2021;18/06/2021;20600159292;TORRE_DE_PAPEL_EDICIONES_SAC;LIBRO_EL_PLANETA_OLVIDADO:_1_LA_LIBERACION;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
86;8/05/2021;18/06/2021;20600159292;TORRE_DE_PAPEL_EDICIONES_SAC;LIBRO_LA_CONQUISTA_DE_PIRO;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
87;8/05/2021;20/05/2021;20542291274;TRAZOS_CONSULTORES_EDITORES_E.I.R.L.;LIBRO_DE_LA_VIDA_SU_CANTO:_TEATRO_AMAZONICO_PERUANO;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
87;8/05/2021;20/05/2021;20542291274;TRAZOS_CONSULTORES_EDITORES_E.I.R.L.;LIBRO_VIDAS_MOÅGICAS_DE_TUNCHIS_Y_HECHICEROS;UNIDAD;;30;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
144;8/06/2021;4/08/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_CONOCIMIENTO_DEL_PATRIMONIO_CULTURAL_Y_NATURAL_DISEOëO_DE_RUTAS_Y_CIRCUITOS_TUROçSTICOS_SULLANA_-_PAITA;UNIDAD;2;45;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
144;8/06/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_RECETARIO_DEL_DR._JOSE_LUIS_PEREZ_ALBELA._RECETARIO_PREVENTIVAS_CURATIVAS_Y_PARA_EL_ALMA;UNIDAD;2;45;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
144;8/06/2021;4/08/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_CUSQUEOëISMO:_IDEOLOGIA_IMAGINARIO_E_IDENTIDAD_EN_LA_CIUDAD_DEL_CUSCO_SIGLOS_XX-XXI;UNIDAD;2;45;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
144;8/06/2021;4/08/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_DENOMINACION_EN_LA_CARACTERIZACION_DE_PERSONAJES:_ESTUDIO_ANTROPONOçMICO_EN_LOS_NARRADORES_ALFREDO_BRYCE_ECHENIQUE_MANUEL_SCORZA_Y_JULIO_RAMO;UNIDAD;2;45;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
145;8/06/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LONCHERAS:_RECETAS_PROÅCTICAS_SALUDABLES_Y_DELICIOSAS;UNIDAD;2;45;90;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
25;1/03/2021;8/03/2021;20548870781;MECHANICAL_ELECTRICAL_TOOLS_S.A.C.;DISCO_DE_SIERRA_CIRCULAR_4_in;UNIDAD;;45;90;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
13;2/02/2021;5/02/2021;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;CINTA_PLOÅSTICA_DE_SEOëALIZACION_DE_SEGURIDAD_AUTOADHESIVA_50_mm_X_10_m_APROX._COLOR_ROJO;UNIDAD;;18;90;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
52;4/05/2021;7/05/2021;20600063309;LUFASA_S.A.C.;CONECTOR_DE_PVC_SAP_3/4_in;UNIDAD;;0.9;90;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
52;4/05/2021;7/05/2021;20600063309;LUFASA_S.A.C.;UNION_PARA_SOLDAR_O_PEGAR_DE_PVC_3/4_in;UNIDAD;;0.9;90;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
68;7/05/2021;24/05/2021;20510347243;EDUCATIVA_S.A.C;LIBRO_AH_PAJARITA_SI_YO_PUDIERA;UNIDAD;3;30;90;;
131;8/09/2020;5/10/2020;20260100808;EDITORIAL_SAN_MARCOS_E_I_R_LTDA;LIBRO_55_PREGUNTAS_FUNDAMENTALES_SOBRE_EL_DERECHO_INTERNACIONAL_POöBLICO:_CUETIONARIO_BOÅSICO_DESARROLLADO;UNIDAD;6;15;90;;
176;15/10/2020;17/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_POETA_Y_EL_SAPO:_Y_OTROS_POEMAS_MOÅS_UN_POEMA_CANTINERO;UNIDAD;6;15;90;;
19;9/02/2021;13/02/2021;20524574838;MECA_CENTRO_ELECTRICO_S.A.C.;ASTA_DE_ALUMINIO_PARA_BANDERA_1.50_m;UNIDAD;;44.9;89.8;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
73;8/05/2021;27/05/2021;20604916438;GRUPO_EMPRESARIAL_QUIMERICA_S.A.C.;LIBRO_MANCO_INCA:_LA_GRAN_GUERRA_POR_LA_RECONQUISTA;UNIDAD;;29.9;89.7;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
218;26/10/2020;9/11/2020;20100365856;LA_FAMILIA_DISTRIBUIDORA_DE_LIBROS_SA;LIBRO_LAS_PESCADORAS;UNIDAD;;44.8;89.6;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
218;26/10/2020;9/11/2020;20100365856;LA_FAMILIA_DISTRIBUIDORA_DE_LIBROS_SA;LIBRO_EL_HUERTO_EN_1_M2_PARA_NIOëOS;UNIDAD;;44.8;89.6;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
192;4/08/2021;10/08/2021;20548229104;GRUPO_PAKARINA_S.A.C.;LIBRO_EL_VIAJE_Y_OTROS_MICRORELATOS;UNIDAD;;12.8;89.6;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_LA_REINVENCION_DE_LA_ECONOMOçA:_EL_CAPITALISMO_EN_LA_ERA_DEL_BIG_DATA;UNIDAD;1;89.5;89.5;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
74;8/05/2021;18/05/2021;20548229104;GRUPO_PAKARINA_S.A.C.;LIBRO_DE_ESE_HOMBRE_QUE_DICEN;UNIDAD;;29.8;89.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
216;26/10/2020;30/12/2020;20295754444;IBERO_A_&_G_S.A.C.;LIBRO_BALSEROS_DEL_TITICACA;UNIDAD;7;12.75;89.25;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
225;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_ALUMNOS_CON_DEFICIT_AUDITIVO:_UN_NUEVO_METODO_DE_ENSEOëANZA_APRENDIZAJE;UNIDAD;;44.5;89;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
111;14/08/2020;20/08/2020;20504493271;EGOCHEAGA_HERMANOS_SOCIEDAD_ANONIMA_CERRADA;CEROÅMICO_40_cm_X_40_cm;UNIDAD;2;44.5;89;GERENCIA_PERMANENTE;OFICINA_DE_ADMINISTRACION
223;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_EL_SURGIMIENTO_DE_SENDERO_LUMINOSO_AYACUCHO_1969-1979;UNIDAD;;29.6;88.8;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
126;8/06/2021;9/08/2021;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_DIARIO_DE_UNA_COSTURERA_PROLETARIA;UNIDAD;;44.1;88.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
126;8/06/2021;;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_AYAR:_LA_LEYENDA_DE_LOS_INCAS;UNIDAD;;44.1;88.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
126;8/06/2021;;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_SALUD_PERFECTA;UNIDAD;;44.1;88.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
126;8/06/2021;;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_REFLEXIONES_SOBRE_UN_MUNDO_LOçQUIDO;UNIDAD;;44.1;88.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
126;8/06/2021;;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_INES;UNIDAD;;44.1;88.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
126;8/06/2021;;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_¬øYOGA¬†O_CLONAZEPAM?;UNIDAD;;44.1;88.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
143;8/06/2021;15/06/2021;20548229104;GRUPO_PAKARINA_S.A.C.;LIBRO_MOÅS_ANTES_ASOç_ERA_:_LITERATURAS_DEL_CAUCHO_EN_LA_AMAZONOçA_PERUANA;UNIDAD;2;44;88;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
261;5/11/2021;;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_SENDERO:_HISTORIA_DE_LA_GUERRA_MILENARIA_EN_EL_PERU;UNIDAD;2;44;88;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_METODOLOGOçA_PARA_ESTUDIAR_CON_EXITO:_TECNICAS_DE_ESTUDIO_Y_ASIGNATURAS_DIFOçCILES;UNIDAD;;44;88;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
241;30/10/2020;4/11/2020;20101420591;ARIES_COMERCIAL_S.A.C.;ESPATULA_DE_ACERO_INOXIDABLE_CON_MANGO_DE_MADERA_30_cm;UNIDAD;;44;88;SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;DIRECCION_DEL_ACCESO_Y_PROMOCION_DE_LA_INFORMACION
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_GESTION_DE_INVENTARIOS:_METODOS_CUANTITATIVOS;UNIDAD;2;43.8;87.6;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_LA_DINOÅMICA_DEL_LIDERAZGO_EN_EL_PEROö._ENERGOçA_SOCIAL_Y_DESARROLLO;UNIDAD;2;43.8;87.6;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
194;4/08/2021;12/08/2021;20601023025;PARACAIDAS_SOLUCIONES_EDITORIALES_S.A.C.;LIBRO_COMO_ERRANTE_QUE_NO_QUIERE_NADA;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
194;4/08/2021;12/08/2021;20601023025;PARACAIDAS_SOLUCIONES_EDITORIALES_S.A.C.;LIBRO_LA_TRAMA_INVISIBLE;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
256;15/10/2021;15/11/2021;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_NIDO_DE_ESPERANZAS;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
256;15/10/2021;15/11/2021;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_LA_MEMORIA_ES_UN_VIAJE;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
256;15/10/2021;15/11/2021;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_UN_DISCO_EN_LA_ROCOLA;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
12;2/02/2021;8/02/2021;20101226434;CELEKSA_S_R_L;TAPA_CIEGA_DE_FIERRO_GALVANIZADO_PESADO_10_cm_X_10_cm;UNIDAD;;2.9;87;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;GRAN_BIBLIOTECA_PUBLICA_DE_LIMA
56;7/05/2021;16/07/2021;20563651921;CIMA_BOOK_S.A.C.;LIBRO_ESTILOS_DE_VIDA_DE_LOS_ADOLESCENTES_PERUANOS;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
67;7/05/2021;31/05/2021;20260100808;EDITORIAL_SAN_MARCOS_E_I_R_LTDA;LIBRO_CIUDAD_DE_ENANOS;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
71;7/05/2021;14/05/2021;20110979101;FONDO_DE_CULTURA_ECONOMICA_DEL_PERU_S.A.;LIBRO_LOS_CARCOMIDOS;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
79;8/05/2021;14/06/2021;20501457869;LIBRERIAS_CRISOL_S.A.C.;LIBRO_PEQUEOëOS_ARTESANOS;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
81;8/05/2021;14/05/2021;20601023025;PARACAIDAS_SOLUCIONES_EDITORIALES_S.A.C.;LIBRO_BALBUCEOS_DE_UN_PEQUEOëO_DIOS;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
81;8/05/2021;14/05/2021;20601023025;PARACAIDAS_SOLUCIONES_EDITORIALES_S.A.C.;LIBRO_EJERCICIO_RESPIRATORIO;UNIDAD;;29;87;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
180;15/10/2020;21/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_MISTERIOS_ANDINOS_TOMO_1;UNIDAD;;1;87;;
119;30/08/2020;29/10/2020;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_EL_SECRETO_DE_LOS_CARBOHIDRATOS._CLAVES_PARA_VENCER_LAS_ENFERMEDADES_MODERNAS;UNIDAD;;;86.65;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
223;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_LA_REDACCION_PUBLICITARIA;UNIDAD;;86.5;86.5;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
57;7/05/2021;6/07/2021;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_CHOLITO:_EN_LA_CIUDAD_DEL_ROçO_HABLADOR;UNIDAD;;28.8;86.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
57;7/05/2021;6/07/2021;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_CONTINUIDAD_DE_LOS_CUADROS;UNIDAD;;28.8;86.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
57;7/05/2021;6/07/2021;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_DOS_CHICOS_DEL_ROçMAC;UNIDAD;;28.8;86.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_TOöPAC_YUPANQUI_DESCUBRIDOR_DE_OCEANOçA_:_NUKU_HIVA_MANGAREVA_RAPA_NUI;UNIDAD;2;43.2;86.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
75;8/05/2021;15/06/2021;20295754444;IBERO_A_&_G_S.A.C.;LIBRO_CESAR_VALLEJO_LA_VIDA_BARBARA;UNIDAD;3;28.8;86.4;;
277;11/11/2021;1/12/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_RETAZOS_DE_LA_HISTORIA_DE_MOQUEGUA;UNIDAD;1;86;86;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_ALGEBRA_LINEAL;UNIDAD;2;43;86;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_FELIPE_PINGLO_Y_LA_CANCION_CRIOLLA:_ESTUDIO_ESTILOçSTICO_DE_LA_OBRA_MUSICAL_DEL_BARDO_INMORTAL;UNIDAD;2;43;86;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
147;8/06/2021;17/06/2021;20102010559;LIBRERIA_DEL_VIRREY_S.A.C;LIBRO_MUJERES_PERUANAS_EN_LA_LITERATURA_DEL_SIGLO_XIX;UNIDAD;2;43;86;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
262;5/11/2021;24/11/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;DICCIONARIO_BOÅSICO_DE_EDUCACION_E_INCLUSION_LINGOúOçSTICA_PERUANA;UNIDAD;2;42.8;85.6;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_¬øPOR_QUE_A_LA_GENTE_QUE_QUIERO_ME_HACE_DAOëO?:_NEUROBIOLOGOçA_APEGO_Y_EMOCIONES;UNIDAD;2;42.7;85.4;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
221;26/10/2020;17/12/2020;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_H_&_H:_ESCENAS_DE_LA_VIDA_CONYUGAL_DE_OLLANTA_HUMALA_Y_NADINE_HEREDIA;UNIDAD;;28.42;85.26;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
267;9/11/2021;7/12/2021;20608191781;LANCOM_SOCIEDAD_ANONIMA_CERRADA;LIBRO_INES;UNIDAD;1;85;85;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
138;8/06/2021;16/06/2021;20155945860;PONTIFICIA_UNIVERSIDAD_CATOLICA_DEL_PERU;LIBRO_EL_SISTEMA_JUROçDICO:_INTRODUCCION_AL_DERECHO;UNIDAD;2;42.5;85;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
187;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LAS_CLAVES_DE_UNA_BUENA_FOTO:_INTRODUCCION_A_LA_FOTOGRAFOçA_DIGITAL;UNIDAD;;85;85;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
18;26/04/2022;28/04/2022;20418116685;EREDRO_REPRESENTACIONES_S.R.L.;CAJA_RECTANGULAR_PARA_ENDOSAR;UNIDAD;10;8.5;85;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
91;11/05/2021;14/05/2021;20101226434;CELEKSA_S_R_L;CINTA_DE_TELA_TIPO_VELCRO_3/4_in_X_22.9_m;UNIDAD;;85;85;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
20;9/02/2021;18/02/2021;20510697571;TRANSOCEANICA_CORPORATION_S.A.;ESPATULA_DE_ACERO_INOXIDABLE_CON_MANGO_DE_MADERA_30_cm;UNIDAD;;42.5;85;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
13;2/02/2021;5/02/2021;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;TUBO_CORRUGADO_DE_PVC_PARA_INSTALACIONES_ELECTRICAS_3/4_in;UNIDAD;;0.85;85;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
139;8/06/2021;28/06/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_PASOS_PARA_ELABORAR_PROYECTOS_DE_INVESTIGACION_CIENTOçFICA:_CUANTITATIVA_CUALITATIVA_Y_MIXTA;UNIDAD;2;42.4;84.8;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
